th13,dm31,real,walker
0.0233396,2.44219,0.0551464,238
0.0232451,2.45426,0.0611945,238
0.0233236,2.48021,0.0678081,238
0.0232957,2.48388,0.0608709,238
0.0232957,2.48388,0.0608709,238
0.0236157,2.47083,0.127457,238
0.0236157,2.47083,0.127457,238
0.0236157,2.47083,0.127457,238
0.0236157,2.47083,0.127457,238
0.0236157,2.47083,0.127457,238
0.0236157,2.47083,0.127457,238
0.0237693,2.45495,0.16454,238
0.0237693,2.45495,0.16454,238
0.0237693,2.45495,0.16454,238
0.0234687,2.45583,0.0754717,238
0.0235286,2.46058,0.0620368,238
0.0234117,2.4602,0.0527747,238
0.0233528,2.43446,0.00698391,238
0.0248624,2.44202,0.154836,238
0.0234865,2.49506,-0.030526,238
0.0230176,2.49216,-0.0184888,238
0.0230176,2.49216,-0.0184888,238
0.0230176,2.49216,-0.0184888,238
0.0230176,2.49216,-0.0184888,238
0.0229769,2.49613,-0.0279525,238
0.0229769,2.49613,-0.0279525,238
0.0229769,2.49613,-0.0279525,238
0.0225718,2.4987,-0.0742309,238
0.0220172,2.51294,-0.144143,238
0.0220172,2.51294,-0.144143,238
0.0220172,2.51294,-0.144143,238
0.0220172,2.51294,-0.144143,238
0.0223756,2.51777,-0.134116,238
0.0223756,2.51777,-0.134116,238
0.0218253,2.55943,-0.219354,238
0.0225654,2.56767,-0.120893,238
0.0238998,2.52426,0.0412706,238
0.023351,2.4975,0.0268154,238
0.0237268,2.54749,0.054597,238
0.0237268,2.54749,0.054597,238
0.0239854,2.51855,0.123012,238
0.0242594,2.5334,0.11518,238
0.0248355,2.53069,0.160946,238
0.0243357,2.5194,0.122519,238
0.0221135,2.51746,-0.00758751,238
0.0216706,2.53932,-0.0413967,238
0.0216706,2.53932,-0.0413967,238
0.0240834,2.5055,0.130114,238
0.0240834,2.5055,0.130114,238
0.0240834,2.5055,0.130114,238
0.0236429,2.49957,0.0707382,238
0.0236429,2.49957,0.0707382,238
0.0237845,2.49309,0.102237,238
0.0235198,2.48862,0.0627319,238
0.0228786,2.4844,-0.0956404,238
0.0228786,2.4844,-0.0956404,238
0.0223156,2.48216,-0.0766933,238
0.0223156,2.48216,-0.0766933,238
0.0223212,2.48146,-0.0738493,238
0.0219006,2.45778,-0.0313402,238
0.0219006,2.45778,-0.0313402,238
0.0219006,2.45778,-0.0313402,238
0.0219006,2.45778,-0.0313402,238
0.0219599,2.45415,-0.0225003,238
0.0217718,2.5081,-0.083922,238
0.0217718,2.5081,-0.083922,238
0.0217564,2.50678,-0.0703793,238
0.0210375,2.52923,-0.132536,238
0.0210375,2.52923,-0.132536,238
0.0210375,2.52923,-0.132536,238
0.0210375,2.52923,-0.132536,238
0.0210375,2.52923,-0.132536,238
0.0213297,2.52584,-0.181864,238
0.0213297,2.52584,-0.181864,238
0.0215005,2.51695,-0.151073,238
0.0208897,2.53214,-0.268436,238
0.0208897,2.53214,-0.268436,238
0.0203147,2.54628,-0.324887,238
0.0203658,2.54633,-0.320512,238
0.0207737,2.53951,-0.259106,238
0.0207737,2.53951,-0.259106,238
0.0207737,2.53951,-0.259106,238
0.0207978,2.53799,-0.267711,238
0.0207978,2.53799,-0.267711,238
0.0208395,2.53762,-0.26293,238
0.0208395,2.53762,-0.26293,238
0.0219395,2.52367,-0.137887,238
0.0219395,2.52367,-0.137887,238
0.021306,2.52691,-0.209243,238
0.021306,2.52691,-0.209243,238
0.0211851,2.54062,-0.240876,238
0.0211851,2.54062,-0.240876,238
0.0210745,2.51711,-0.192862,238
0.0210663,2.51665,-0.192419,238
0.0212917,2.52988,-0.234231,238
0.0212963,2.53391,-0.233975,238
0.0212963,2.53391,-0.233975,238
0.0212963,2.53391,-0.233975,238
0.0212963,2.53391,-0.233975,238
0.0207294,2.51705,-0.381699,238
0.0202624,2.55665,-0.376204,238
0.0202624,2.55665,-0.376204,238
0.0234533,2.5062,-0.0464626,238
0.0242794,2.47854,0.0763198,238
0.0243212,2.47905,0.0775772,238
0.0242639,2.47352,0.0816055,238
0.0246858,2.46591,0.0944724,238
0.0246858,2.46591,0.0944724,238
0.0249826,2.4634,0.0928321,238
0.0258332,2.42301,0.241798,238
0.0246673,2.45514,0.166173,238
0.022151,2.4835,-0.0134464,238
0.0219081,2.51426,-0.0529724,238
0.0217541,2.51753,-0.059177,238
0.0217541,2.51753,-0.059177,238
0.0217541,2.51753,-0.059177,238
0.0217541,2.51753,-0.059177,238
0.0217541,2.51753,-0.059177,238
0.0217541,2.51753,-0.059177,238
0.0217541,2.51753,-0.059177,238
0.0217541,2.51753,-0.059177,238
0.0216239,2.52649,-0.0449024,238
0.0216239,2.52649,-0.0449024,238
0.022119,2.50402,0.0240442,238
0.022119,2.50402,0.0240442,238
0.022119,2.50402,0.0240442,238
0.0220474,2.49709,0.00199717,238
0.0215976,2.49807,-0.0448466,238
0.0215976,2.49807,-0.0448466,238
0.0222479,2.55821,0.118261,238
0.0222479,2.55821,0.118261,238
0.023473,2.52382,0.215513,238
0.023473,2.52382,0.215513,238
0.023473,2.52382,0.215513,238
0.0250863,2.47271,0.283667,238
0.0258155,2.44911,0.339884,238
0.0258155,2.44911,0.339884,238
0.0258155,2.44911,0.339884,238
0.0258155,2.44911,0.339884,238
0.0218596,2.46558,0.0955776,238
0.0216927,2.43868,0.11579,238
0.0216927,2.43868,0.11579,238
0.022781,2.44803,0.09153,238
0.022781,2.44803,0.09153,238
0.0228004,2.44721,0.0981087,238
0.0225632,2.45337,0.075108,238
0.0221923,2.46715,-0.0328062,238
0.0227581,2.42527,0.0350498,238
0.0227581,2.42527,0.0350498,238
0.0227581,2.42527,0.0350498,238
0.0227581,2.42527,0.0350498,238
0.0227581,2.42527,0.0350498,238
0.0227581,2.42527,0.0350498,238
0.0227581,2.42527,0.0350498,238
0.0226375,2.42155,0.0128286,238
0.0226375,2.42155,0.0128286,238
0.0226375,2.42155,0.0128286,238
0.022916,2.41763,0.0442889,238
0.0240089,2.41288,0.140885,238
0.0240089,2.41288,0.140885,238
0.0240089,2.41288,0.140885,238
0.0235263,2.38978,0.105539,238
0.0233867,2.34847,0.0353624,238
0.0212514,2.35467,-0.193335,238
0.0216212,2.39327,-0.107767,238
0.0218957,2.40264,-0.083908,238
0.0218957,2.40264,-0.083908,238
0.0214082,2.39773,-0.140663,238
0.0214095,2.39098,-0.142092,238
0.0214095,2.39098,-0.142092,238
0.0214095,2.39098,-0.142092,238
0.0216051,2.40378,-0.12994,238
0.0204858,2.40795,-0.224527,238
0.0204858,2.40795,-0.224527,238
0.0205704,2.40806,-0.219089,238
0.0205704,2.40806,-0.219089,238
0.0205704,2.40806,-0.219089,238
0.0224437,2.42098,0.0442606,238
0.0224437,2.42098,0.0442606,238
0.0224437,2.42098,0.0442606,238
0.0224437,2.42098,0.0442606,238
0.0228294,2.42094,0.0794554,238
0.0228294,2.42094,0.0794554,238
0.0229117,2.42115,0.0892467,238
0.0225776,2.46396,0.065415,238
0.0225776,2.46396,0.065415,238
0.0225776,2.46396,0.065415,238
0.0210075,2.54709,-0.15953,238
0.0206787,2.55156,-0.200718,238
0.0209601,2.52569,-0.147578,238
0.0216431,2.48725,-0.0381543,238
0.0216359,2.48374,0.0121307,238
0.021527,2.48397,-0.0055201,238
0.021527,2.48397,-0.0055201,238
0.021527,2.48397,-0.0055201,238
0.021527,2.48397,-0.0055201,238
0.0242197,2.51287,0.233116,239
0.0238318,2.51457,0.210731,239
0.0240927,2.53642,0.305271,239
0.024222,2.50109,0.320404,239
0.024222,2.50109,0.320404,239
0.0242401,2.55002,0.334891,239
0.0242618,2.55755,0.342694,239
0.0242618,2.55755,0.342694,239
0.0262728,2.4741,0.438814,239
0.0262728,2.4741,0.438814,239
0.0259053,2.47933,0.374629,239
0.0244104,2.5581,0.283003,239
0.0244104,2.5581,0.283003,239
0.0244104,2.5581,0.283003,239
0.0247843,2.56553,0.346051,239
0.0246798,2.55504,0.323004,239
0.0244393,2.57048,0.327865,239
0.0244393,2.57048,0.327865,239
0.0260527,2.49936,0.398565,239
0.026022,2.4989,0.39182,239
0.0271466,2.51094,0.480633,239
0.0251566,2.51511,0.266248,239
0.0251566,2.51511,0.266248,239
0.0251566,2.51511,0.266248,239
0.0253511,2.52628,0.291466,239
0.0254764,2.52725,0.303003,239
0.0254764,2.52725,0.303003,239
0.0273342,2.51932,0.474073,239
0.0273342,2.51932,0.474073,239
0.0266461,2.49798,0.394965,239
0.0249494,2.48095,0.212896,239
0.0249494,2.48095,0.212896,239
0.024808,2.48254,0.20824,239
0.024808,2.48254,0.20824,239
0.0251155,2.50001,0.219891,239
0.0251802,2.54121,0.152744,239
0.0251002,2.52791,0.159157,239
0.0265107,2.43123,0.292016,239
0.0268547,2.43597,0.332879,239
0.0254795,2.42547,0.280552,239
0.0250188,2.40746,0.240536,239
0.0261401,2.4513,0.337935,239
0.0261401,2.4513,0.337935,239
0.0261401,2.4513,0.337935,239
0.0264489,2.51534,0.346295,239
0.0282576,2.53011,0.503425,239
0.0282576,2.53011,0.503425,239
0.0282576,2.53011,0.503425,239
0.0281596,2.53003,0.495351,239
0.0281596,2.53003,0.495351,239
0.0274475,2.52411,0.412346,239
0.0274475,2.52411,0.412346,239
0.0274475,2.52411,0.412346,239
0.0274035,2.50845,0.437997,239
0.0266933,2.48878,0.394179,239
0.0252629,2.48959,0.284258,239
0.0252629,2.48959,0.284258,239
0.0238589,2.55757,0.14813,239
0.0242197,2.55579,0.181846,239
0.0242197,2.55579,0.181846,239
0.0242197,2.55579,0.181846,239
0.0242197,2.55579,0.181846,239
0.0242482,2.57386,0.19774,239
0.0241703,2.50974,0.221045,239
0.0241703,2.50974,0.221045,239
0.0241703,2.50974,0.221045,239
0.024439,2.51049,0.263965,239
0.024439,2.51049,0.263965,239
0.024439,2.51049,0.263965,239
0.024439,2.51049,0.263965,239
0.0256285,2.46833,0.404178,239
0.0254751,2.45909,0.378228,239
0.0258521,2.45072,0.394928,239
0.0234619,2.47051,0.279826,239
0.0235364,2.48757,0.22337,239
0.0235364,2.48757,0.22337,239
0.0245792,2.50907,0.295989,239
0.0246722,2.50465,0.296268,239
0.0246191,2.49328,0.295724,239
0.0246191,2.49328,0.295724,239
0.0246191,2.49328,0.295724,239
0.0249414,2.4597,0.303036,239
0.0249414,2.4597,0.303036,239
0.0249414,2.4597,0.303036,239
0.0249414,2.4597,0.303036,239
0.0249048,2.44334,0.367117,239
0.0249048,2.44334,0.367117,239
0.0249048,2.44334,0.367117,239
0.0249048,2.44334,0.367117,239
0.0250766,2.44203,0.403732,239
0.0250766,2.44203,0.403732,239
0.0250708,2.44203,0.404397,239
0.0244419,2.46911,0.303066,239
0.0244666,2.46859,0.304907,239
0.0242511,2.46178,0.296708,239
0.0232361,2.46,0.247347,239
0.0232361,2.46,0.247347,239
0.0231761,2.46188,0.255145,239
0.0222999,2.49971,0.196157,239
0.0222999,2.49971,0.196157,239
0.0222999,2.49971,0.196157,239
0.022838,2.48706,0.222946,239
0.022838,2.48706,0.222946,239
0.0227284,2.45794,0.129349,239
0.0227134,2.47681,0.071,239
0.0222741,2.4887,-0.0454431,239
0.0222318,2.51929,-0.0532491,239
0.0221157,2.52576,-0.0789866,239
0.0221157,2.52576,-0.0789866,239
0.0211729,2.5482,-0.166073,239
0.0214183,2.53366,-0.10997,239
0.0208087,2.58999,-0.200415,239
0.0206504,2.59428,-0.21403,239
0.0206504,2.59428,-0.21403,239
0.0206504,2.59428,-0.21403,239
0.0206504,2.59428,-0.21403,239
0.0206504,2.59428,-0.21403,239
0.022507,2.57101,-0.0684389,239
0.0222156,2.54733,-0.126391,239
0.0223445,2.54271,-0.11278,239
0.0223445,2.54271,-0.11278,239
0.0223305,2.53008,-0.0918745,239
0.0222774,2.53291,-0.0994275,239
0.0222774,2.53291,-0.0994275,239
0.0222886,2.53167,-0.0974249,239
0.0222886,2.53167,-0.0974249,239
0.0222886,2.53167,-0.0974249,239
0.0222886,2.53167,-0.0974249,239
0.0226605,2.50612,-0.0397231,239
0.0226605,2.50612,-0.0397231,239
0.0226605,2.50612,-0.0397231,239
0.0226605,2.50612,-0.0397231,239
0.0224445,2.50252,-0.0729013,239
0.0217494,2.50652,-0.16203,239
0.0214358,2.474,-0.338356,239
0.02259,2.43649,-0.10843,239
0.0227276,2.42985,-0.10908,239
0.0227276,2.42985,-0.10908,239
0.0226212,2.45652,-0.136359,239
0.0226212,2.45652,-0.136359,239
0.0228521,2.46338,-0.0899547,239
0.0229802,2.4612,-0.10215,239
0.0231101,2.47733,-0.145049,239
0.0231699,2.48059,-0.155048,239
0.0226771,2.50355,-0.173656,239
0.0226852,2.50077,-0.161373,239
0.0226852,2.50077,-0.161373,239
0.022856,2.44945,-0.0969463,239
0.022401,2.48087,-0.0746232,239
0.022401,2.48087,-0.0746232,239
0.0224067,2.47492,-0.0728891,239
0.022612,2.46422,-0.125486,239
0.022612,2.46422,-0.125486,239
0.0226915,2.46313,-0.0884151,239
0.0213581,2.47829,-0.263856,239
0.0210192,2.48454,-0.248672,239
0.0208202,2.48666,-0.268063,239
0.0207149,2.46924,-0.301793,239
0.0210822,2.46665,-0.24603,239
0.0210822,2.46665,-0.24603,239
0.0210822,2.46665,-0.24603,239
0.0210822,2.46665,-0.24603,239
0.0210822,2.46665,-0.24603,239
0.0210822,2.46665,-0.24603,239
0.0210822,2.46665,-0.24603,239
0.0212169,2.47,-0.222401,239
0.0212169,2.47,-0.222401,239
0.0206666,2.50903,-0.425867,239
0.0213326,2.49927,-0.275343,239
0.021118,2.48734,-0.249795,239
0.0207836,2.44816,-0.103966,239
0.0207836,2.44816,-0.103966,239
0.0209161,2.45609,0.0155185,239
0.0208595,2.46003,0.0121578,239
0.0208595,2.46003,0.0121578,239
0.0210007,2.47986,-0.0100928,239
0.0210007,2.47986,-0.0100928,239
0.0210007,2.47986,-0.0100928,239
0.0246401,2.40777,0.2128,239
0.0246401,2.40777,0.2128,239
0.0247778,2.39969,0.223268,239
0.0247778,2.39969,0.223268,239
0.0238807,2.45281,0.182003,239
0.0250854,2.45505,0.246011,239
0.0250854,2.45505,0.246011,239
0.0247173,2.42753,0.178951,239
0.0242252,2.44458,0.0973384,239
0.0242252,2.44458,0.0973384,239
0.0242587,2.44045,0.101642,239
0.0245789,2.4596,0.148696,239
0.0245789,2.4596,0.148696,239
0.0245789,2.4596,0.148696,239
0.0249926,2.44352,0.167157,239
0.0264204,2.40883,0.359796,239
0.0264204,2.40883,0.359796,239
0.0264204,2.40883,0.359796,239
0.0214306,2.48361,0.0682706,239
0.0222111,2.50998,0.0948912,239
0.0209464,2.53852,-0.104608,239
0.0209464,2.53852,-0.104608,239
0.022079,2.52526,-0.0362093,239
0.0229167,2.50307,0.124421,240
0.0227509,2.51192,0.108362,240
0.0227509,2.51192,0.108362,240
0.0227509,2.51192,0.108362,240
0.022464,2.50713,0.0917232,240
0.022464,2.50713,0.0917232,240
0.0235314,2.48577,0.188688,240
0.0235314,2.48577,0.188688,240
0.0235189,2.47984,0.167452,240
0.0235113,2.47985,0.166368,240
0.0235151,2.47928,0.165021,240
0.0229888,2.49104,0.14209,240
0.0229888,2.49104,0.14209,240
0.0229888,2.49104,0.14209,240
0.0229888,2.49104,0.14209,240
0.0230367,2.47454,0.164539,240
0.0230367,2.47454,0.164539,240
0.022897,2.48347,0.118278,240
0.022897,2.48347,0.118278,240
0.0217295,2.49738,0.0327046,240
0.0222018,2.50055,-0.0798008,240
0.0222018,2.50055,-0.0798008,240
0.0222018,2.50055,-0.0798008,240
0.022246,2.49987,-0.0740665,240
0.022246,2.49987,-0.0740665,240
0.0226015,2.53065,-0.0239917,240
0.0230759,2.50515,0.0748539,240
0.0245386,2.48532,0.192523,240
0.0228362,2.49235,0.0128538,240
0.0241766,2.45521,0.0332109,240
0.0241766,2.45521,0.0332109,240
0.0241766,2.45521,0.0332109,240
0.0240646,2.45737,0.0256588,240
0.0240646,2.45737,0.0256588,240
0.0240646,2.45737,0.0256588,240
0.0233825,2.45189,-0.0500202,240
0.0232934,2.45126,0.0699487,240
0.0233378,2.44328,0.0834593,240
0.023285,2.44843,0.0760883,240
0.0232105,2.45471,0.0710448,240
0.0214797,2.41978,-0.109698,240
0.0214761,2.41964,-0.110169,240
0.0234537,2.39533,0.0777959,240
0.0234975,2.39673,0.0819711,240
0.0234975,2.39673,0.0819711,240
0.0231811,2.41287,0.0719513,240
0.0231811,2.41287,0.0719513,240
0.0231811,2.41287,0.0719513,240
0.0235169,2.43206,0.137544,240
0.0237946,2.42141,0.161219,240
0.0236499,2.41622,0.146197,240
0.0235571,2.41992,0.143316,240
0.0235571,2.41992,0.143316,240
0.0236114,2.4076,0.147097,240
0.0238128,2.39717,0.178567,240
0.0237652,2.39687,0.173556,240
0.0237652,2.39687,0.173556,240
0.0237652,2.39687,0.173556,240
0.0237652,2.39687,0.173556,240
0.0250942,2.34067,0.364645,240
0.0246672,2.36567,0.338976,240
0.0245858,2.36585,0.338502,240
0.0245858,2.36585,0.338502,240
0.0245858,2.36585,0.338502,240
0.0245858,2.36585,0.338502,240
0.0245858,2.36585,0.338502,240
0.0245858,2.36585,0.338502,240
0.0245858,2.36585,0.338502,240
0.0245858,2.36585,0.338502,240
0.0243452,2.34891,0.337738,240
0.0243452,2.34891,0.337738,240
0.0243452,2.34891,0.337738,240
0.023973,2.46889,0.219363,240
0.0239582,2.4698,0.21894,240
0.0238961,2.47582,0.213511,240
0.0241131,2.47145,0.239231,240
0.0236802,2.47192,0.168504,240
0.0236802,2.47192,0.168504,240
0.0236654,2.47331,0.168693,240
0.0220847,2.51705,0.0401814,240
0.0243397,2.49486,0.164893,240
0.0243397,2.49486,0.164893,240
0.0238238,2.45399,0.179014,240
0.0238238,2.45399,0.179014,240
0.024538,2.40971,0.334828,240
0.0232957,2.38038,0.269487,240
0.0232957,2.38038,0.269487,240
0.0237733,2.39419,0.292792,240
0.0237733,2.39419,0.292792,240
0.0232698,2.39621,0.267417,240
0.0228177,2.42917,0.0473696,240
0.0236329,2.3951,0.246403,240
0.0236329,2.3951,0.246403,240
0.0236329,2.3951,0.246403,240
0.0234117,2.3951,0.236563,240
0.0232452,2.41176,0.20977,240
0.0230413,2.40554,0.225947,240
0.0230374,2.39759,0.22609,240
0.0230374,2.39759,0.22609,240
0.0231567,2.42084,0.228398,240
0.0231567,2.42084,0.228398,240
0.0233333,2.41063,0.258835,240
0.0234256,2.40719,0.28142,240
0.0240903,2.41744,0.299892,240
0.0240903,2.41744,0.299892,240
0.0240903,2.41744,0.299892,240
0.0240903,2.41744,0.299892,240
0.0240903,2.41744,0.299892,240
0.0241308,2.41812,0.302007,240
0.0235088,2.43067,0.199337,240
0.0224017,2.41936,0.114833,240
0.0224017,2.41936,0.114833,240
0.0227079,2.43665,0.0938689,240
0.0241648,2.44275,0.195489,240
0.0248548,2.41261,0.306048,240
0.0225924,2.50586,0.167881,240
0.0225924,2.50586,0.167881,240
0.0225924,2.50586,0.167881,240
0.0230759,2.51235,0.215842,240
0.0222419,2.48278,0.139171,240
0.0220922,2.48403,0.0855274,240
0.0220922,2.48403,0.0855274,240
0.0220922,2.48403,0.0855274,240
0.0220922,2.48403,0.0855274,240
0.0220922,2.48403,0.0855274,240
0.0220922,2.48403,0.0855274,240
0.0220922,2.48403,0.0855274,240
0.0220922,2.48403,0.0855274,240
0.0225208,2.48047,0.115892,240
0.0226298,2.48408,0.138704,240
0.0246006,2.48502,0.250448,240
0.0245993,2.48497,0.250252,240
0.0245993,2.48497,0.250252,240
0.0257549,2.55426,0.335206,240
0.0256756,2.55754,0.332802,240
0.0256756,2.55754,0.332802,240
0.0256238,2.55611,0.32831,240
0.026906,2.54225,0.419689,240
0.026906,2.54225,0.419689,240
0.0243184,2.49129,0.17176,240
0.0233199,2.53682,0.0101912,240
0.0224004,2.55513,-0.0801484,240
0.0224004,2.55513,-0.0801484,240
0.0224004,2.55513,-0.0801484,240
0.0224004,2.55513,-0.0801484,240
0.0224004,2.55513,-0.0801484,240
0.0227321,2.53973,0.0175312,240
0.0227321,2.53973,0.0175312,240
0.0227321,2.53973,0.0175312,240
0.0227321,2.53973,0.0175312,240
0.0227321,2.53973,0.0175312,240
0.0227321,2.53973,0.0175312,240
0.0227321,2.53973,0.0175312,240
0.0230763,2.53323,0.00651623,240
0.0223427,2.51972,-0.123301,240
0.0223427,2.51972,-0.123301,240
0.0223427,2.51972,-0.123301,240
0.0223427,2.51972,-0.123301,240
0.0223427,2.51972,-0.123301,240
0.0225868,2.52364,-0.107466,240
0.0225729,2.55953,-0.0828398,240
0.0215422,2.57166,-0.167811,240
0.0215422,2.57166,-0.167811,240
0.0215422,2.57166,-0.167811,240
0.0212078,2.59128,-0.215289,240
0.0212078,2.59128,-0.215289,240
0.0212078,2.59128,-0.215289,240
0.0212078,2.59128,-0.215289,240
0.0210358,2.60244,-0.163942,240
0.0210358,2.60244,-0.163942,240
0.0210358,2.60244,-0.163942,240
0.0210358,2.60244,-0.163942,240
0.0210358,2.60244,-0.163942,240
0.0234523,2.53852,0.0907995,240
0.022059,2.54537,-0.0522211,240
0.022059,2.54537,-0.0522211,240
0.022059,2.54537,-0.0522211,240
0.0219181,2.5271,-0.0492681,240
0.0206682,2.50148,-0.322228,240
0.0206682,2.50148,-0.322228,240
0.0206682,2.50148,-0.322228,240
0.0206682,2.50148,-0.322228,240
0.0207046,2.49345,-0.3235,240
0.0207046,2.49345,-0.3235,240
0.0207046,2.49345,-0.3235,240
0.0207046,2.49345,-0.3235,240
0.0207046,2.49345,-0.3235,240
0.0221549,2.45798,-0.176908,240
0.0226095,2.45848,-0.0999907,240
0.0226095,2.45848,-0.0999907,240
0.0226095,2.45848,-0.0999907,240
0.0225783,2.45715,-0.106185,240
0.0215027,2.4775,-0.348066,240
0.0199955,2.49364,-0.119801,240
0.0203076,2.49571,-0.0981269,240
0.0203076,2.49571,-0.0981269,240
0.0203076,2.49571,-0.0981269,240
0.0203076,2.49571,-0.0981269,240
0.0203076,2.49571,-0.0981269,240
0.0222247,2.49235,-0.278649,240
0.0211912,2.51448,-0.495503,240
0.025907,2.41953,0.439017,241
0.0254909,2.42797,0.392875,241
0.0254909,2.42797,0.392875,241
0.0254909,2.42797,0.392875,241
0.0254909,2.42797,0.392875,241
0.0254909,2.42797,0.392875,241
0.0276162,2.45139,0.486778,241
0.0276162,2.45139,0.486778,241
0.0273706,2.45083,0.468804,241
0.0273706,2.45083,0.468804,241
0.0284478,2.47785,0.56615,241
0.0298496,2.45703,0.595531,241
0.0292915,2.4984,0.596885,241
0.0292915,2.4984,0.596885,241
0.0292915,2.4984,0.596885,241
0.0292915,2.4984,0.596885,241
0.0292915,2.4984,0.596885,241
0.029164,2.49772,0.588288,241
0.029164,2.49772,0.588288,241
0.029164,2.49772,0.588288,241
0.0291043,2.49136,0.582096,241
0.0287759,2.48534,0.555313,241
0.0287759,2.48534,0.555313,241
0.0287759,2.48534,0.555313,241
0.0287759,2.48534,0.555313,241
0.0291099,2.50325,0.571129,241
0.0298885,2.49528,0.588196,241
0.0298885,2.49528,0.588196,241
0.0298885,2.49528,0.588196,241
0.0295333,2.4785,0.564517,241
0.0295333,2.4785,0.564517,241
0.0295333,2.4785,0.564517,241
0.0295333,2.4785,0.564517,241
0.0305239,2.47859,0.611808,241
0.0305239,2.47859,0.611808,241
0.0305239,2.47859,0.611808,241
0.0305239,2.47859,0.611808,241
0.0305239,2.47859,0.611808,241
0.0305239,2.47859,0.611808,241
0.0285155,2.47977,0.507729,241
0.0236106,2.48297,0.323443,241
0.0259263,2.47235,0.404675,241
0.0259263,2.47235,0.404675,241
0.0259263,2.47235,0.404675,241
0.0259263,2.47235,0.404675,241
0.0259263,2.47235,0.404675,241
0.0256202,2.46264,0.366389,241
0.0256202,2.46264,0.366389,241
0.0256202,2.46264,0.366389,241
0.0256202,2.46264,0.366389,241
0.0230735,2.45014,0.236292,241
0.0224428,2.45217,0.0557234,241
0.0221706,2.44553,0.0436585,241
0.0221706,2.44553,0.0436585,241
0.0223554,2.43427,0.0940969,241
0.0220205,2.43391,0.0851306,241
0.0233587,2.45985,0.177013,241
0.0237004,2.46039,0.19413,241
0.0239901,2.45197,0.222609,241
0.0244026,2.46765,0.21974,241
0.0244026,2.46765,0.21974,241
0.0261332,2.47874,0.424901,241
0.0256998,2.49656,0.41688,241
0.0243034,2.49492,0.35845,241
0.0243034,2.49492,0.35845,241
0.0242239,2.49358,0.333744,241
0.0236143,2.47125,0.080858,241
0.0230584,2.50344,0.0262414,241
0.0230584,2.50344,0.0262414,241
0.0230584,2.50344,0.0262414,241
0.0230584,2.50344,0.0262414,241
0.0229306,2.5043,0.0218525,241
0.0218698,2.51348,-0.0627342,241
0.0228409,2.51243,0.016816,241
0.0229948,2.48384,-0.00124801,241
0.0229948,2.48384,-0.00124801,241
0.0238931,2.45055,0.0994053,241
0.0236969,2.42412,0.110264,241
0.0231257,2.40105,0.0969046,241
0.0231257,2.40105,0.0969046,241
0.0225407,2.4273,0.0471345,241
0.0213877,2.43623,-0.0265406,241
0.0213877,2.43623,-0.0265406,241
0.0213877,2.43623,-0.0265406,241
0.0225713,2.45504,0.11284,241
0.0225713,2.45504,0.11284,241
0.0225713,2.45504,0.11284,241
0.0224475,2.45484,0.103048,241
0.0224475,2.45484,0.103048,241
0.0224475,2.45484,0.103048,241
0.0224475,2.45484,0.103048,241
0.0224475,2.45484,0.103048,241
0.0249839,2.44912,0.27615,241
0.0247243,2.46761,0.244955,241
0.0247243,2.46761,0.244955,241
0.0247243,2.46761,0.244955,241
0.0239066,2.47591,0.170496,241
0.0230682,2.49599,0.0771023,241
0.0230682,2.49599,0.0771023,241
0.0226375,2.52862,0.0208976,241
0.0226375,2.52862,0.0208976,241
0.0226375,2.52862,0.0208976,241
0.0215851,2.50752,-0.143704,241
0.0215851,2.50752,-0.143704,241
0.0212955,2.53503,-0.188507,241
0.0212955,2.53503,-0.188507,241
0.0217791,2.52367,-0.143683,241
0.0219486,2.51981,-0.126189,241
0.0219486,2.51981,-0.126189,241
0.0219486,2.51981,-0.126189,241
0.0220267,2.51927,-0.118965,241
0.0220267,2.51927,-0.118965,241
0.0223455,2.51607,-0.159065,241
0.0234678,2.4732,0.0838157,241
0.0234678,2.4732,0.0838157,241
0.0236141,2.47533,0.0230357,241
0.0215755,2.47304,-0.181907,241
0.0208456,2.47829,-0.311123,241
0.0209347,2.4748,-0.294878,241
0.0214058,2.49749,-0.234025,241
0.0214058,2.49749,-0.234025,241
0.0212807,2.49908,-0.219035,241
0.021221,2.49341,-0.221763,241
0.0212122,2.49265,-0.219516,241
0.0214387,2.55373,-0.0857624,241
0.0229448,2.53203,0.0335671,241
0.0224445,2.54033,-0.0067215,241
0.0226578,2.50655,0.00490446,241
0.0226578,2.50655,0.00490446,241
0.0226578,2.50655,0.00490446,241
0.0225145,2.54062,0.0826793,241
0.0229592,2.53224,0.119069,241
0.0229592,2.53224,0.119069,241
0.0229306,2.51642,0.0882959,241
0.0229306,2.51642,0.0882959,241
0.0226328,2.52325,0.0675107,241
0.0226328,2.52325,0.0675107,241
0.0226328,2.52325,0.0675107,241
0.0226362,2.52314,0.0682817,241
0.0226362,2.52314,0.0682817,241
0.0226362,2.52314,0.0682817,241
0.0226522,2.52466,0.0722965,241
0.0224376,2.53366,0.0445427,241
0.0226087,2.52061,0.0804321,241
0.0231383,2.53168,0.162195,241
0.0231383,2.53168,0.162195,241
0.0231383,2.53168,0.162195,241
0.0261,2.43794,0.348431,241
0.0286909,2.36916,0.487771,241
0.0286909,2.36916,0.487771,241
0.028916,2.3641,0.503018,241
0.028916,2.3641,0.503018,241
0.0269623,2.38295,0.357474,241
0.0269623,2.38295,0.357474,241
0.0286779,2.35384,0.471,241
