th13,dm31,walker
0.0223301,2.38306,175
0.0221638,2.38252,175
0.0219116,2.55175,176
0.02183,2.56872,176
0.0216273,2.55052,176
0.0213488,2.52892,176
0.0213488,2.52892,176
0.0218274,2.51638,176
0.0216695,2.52799,176
0.0216695,2.52799,176
0.022351,2.54218,176
0.0217855,2.56052,176
0.0217855,2.56052,176
0.0217855,2.56052,176
0.0217338,2.56078,176
0.0217338,2.56078,176
0.0217338,2.56078,176
0.0218076,2.55315,176
0.0217757,2.49738,176
0.0217099,2.48764,176
0.0220307,2.47441,176
0.0220307,2.47441,176
0.0217386,2.49998,176
0.0215616,2.56538,176
0.0215616,2.56538,176
0.0215221,2.56756,176
0.0215221,2.56756,176
0.0213859,2.5852,176
0.0213859,2.5852,176
0.0213859,2.5852,176
0.0214512,2.57415,176
0.021371,2.58463,176
0.0211624,2.59901,176
0.0211624,2.59901,176
0.0211624,2.59901,176
0.021389,2.54898,176
0.021389,2.54898,176
0.0216089,2.55319,176
0.0216089,2.55319,176
0.0218726,2.54644,176
0.0217491,2.55352,176
0.0218178,2.54781,176
0.0218178,2.54781,176
0.022077,2.53591,176
0.0218465,2.49257,176
0.0222634,2.53307,176
0.0223714,2.52726,176
0.0224683,2.538,176
0.0224683,2.538,176
0.022449,2.56993,176
0.0224879,2.56527,176
0.0224879,2.56527,176
0.0224879,2.56527,176
0.0224993,2.57043,176
0.0225047,2.58262,176
0.0224363,2.55923,176
0.0224363,2.55923,176
0.0224363,2.55923,176
0.0224363,2.55923,176
0.0225248,2.50734,176
0.0225247,2.50737,176
0.0222757,2.49471,176
0.0222844,2.49167,176
0.0222647,2.4623,176
0.0221565,2.42977,176
0.0221565,2.42977,176
0.0221311,2.41853,176
0.0221311,2.41853,176
0.0222728,2.47188,176
0.0223091,2.47259,176
0.0222787,2.47175,176
0.0222787,2.47175,176
0.0222088,2.47002,176
0.0222088,2.47002,176
0.0222088,2.47002,176
0.0222088,2.47002,176
0.0222626,2.48086,176
0.0222482,2.48562,176
0.0223125,2.48615,176
0.0223587,2.47993,176
0.0224648,2.48252,176
0.0224636,2.48655,176
0.0224249,2.48649,176
0.0223918,2.48661,176
0.0223918,2.48661,176
0.0223918,2.48661,176
0.0223688,2.48643,176
0.0223582,2.4834,176
0.0223582,2.4834,176
0.0227522,2.4993,176
0.0227522,2.4993,176
0.0227522,2.4993,176
0.0230263,2.50005,176
0.0228179,2.49421,176
0.0228179,2.49421,176
0.0226383,2.49825,176
0.0225213,2.46614,176
0.0226961,2.47762,176
0.0230296,2.50048,176
0.0229478,2.49612,176
0.0229727,2.49452,176
0.0229533,2.49275,176
0.0226043,2.47722,176
0.0222223,2.44311,176
0.0220143,2.43299,176
0.0219019,2.41204,176
0.0219019,2.41204,176
0.0219231,2.41107,176
0.0219084,2.41033,176
0.0220382,2.42108,176
0.0224237,2.42809,176
0.0224153,2.42621,176
0.0223096,2.4572,176
0.0223096,2.4572,176
0.0222043,2.45089,176
0.0222422,2.44867,176
0.02239,2.44541,176
0.0221068,2.48669,176
0.0220574,2.49281,176
0.0223971,2.46772,176
0.0219933,2.48544,176
0.0224876,2.46075,176
0.0226149,2.45986,176
0.0228998,2.47673,176
0.0225851,2.48229,176
0.0231775,2.43639,176
0.0233399,2.45296,176
0.0241772,2.43183,176
0.0241772,2.43183,176
0.023244,2.48406,176
0.023244,2.48406,176
0.0233588,2.48107,176
0.023134,2.51079,176
0.0227651,2.48457,176
0.0227651,2.48457,176
0.0231793,2.48259,176
0.0222838,2.49727,176
0.0222841,2.50047,176
0.0227002,2.48944,176
0.0225814,2.46455,176
0.0226496,2.45588,176
0.0224932,2.46742,176
0.0223404,2.48012,176
0.0221492,2.50952,176
0.0221492,2.50952,176
0.0221492,2.50952,176
0.0221492,2.50952,176
0.0224326,2.50072,176
0.0224338,2.48163,176
0.0224338,2.48163,176
0.022313,2.49049,176
0.022313,2.49049,176
0.0222193,2.48384,176
0.0230363,2.51629,176
0.0229871,2.46796,176
0.0229871,2.46796,176
0.0226305,2.46427,176
0.0226305,2.46427,176
0.0226068,2.46486,176
0.0226995,2.46098,176
0.0230083,2.49186,176
0.0231306,2.4786,176
0.0231059,2.4748,176
0.0231059,2.4748,176
0.0231059,2.4748,176
0.0230494,2.45755,176
0.0226299,2.45953,176
0.0226352,2.4488,176
0.0226352,2.4488,176
0.0224833,2.45242,176
0.0224833,2.45242,176
0.022308,2.43303,176
0.0229578,2.40494,176
0.0227232,2.41937,176
0.022702,2.38791,176
0.0227028,2.38762,176
0.0227314,2.38036,176
0.0226038,2.35331,176
0.0226038,2.35331,176
0.0224997,2.42324,176
0.0226334,2.41384,176
0.0226334,2.41384,176
0.0220426,2.41705,176
0.0219756,2.43074,176
0.0224459,2.39882,176
0.0225616,2.41021,176
0.0222727,2.43015,176
0.0224105,2.36014,176
0.0224105,2.36014,176
0.0221037,2.39371,176
0.0222168,2.42856,176
0.0222983,2.43924,176
0.0225885,2.45674,176
0.022327,2.45533,176
0.0222908,2.47297,176
0.0224023,2.47307,176
0.0226757,2.43639,176
0.0226141,2.50138,176
0.0226141,2.50138,176
0.0228778,2.48983,176
0.0230491,2.45618,176
0.0231481,2.46252,176
0.0229953,2.44544,176
0.0220682,2.55916,177
0.0220628,2.57254,177
0.0224032,2.56062,177
0.0224324,2.55337,177
0.0223643,2.5461,177
0.0227743,2.56878,177
0.0227743,2.56878,177
0.0227743,2.56878,177
0.0229529,2.58397,177
0.0229529,2.58397,177
0.0230132,2.57138,177
0.0230132,2.57138,177
0.0229502,2.56089,177
0.0231162,2.61253,177
0.0229607,2.56325,177
0.0229607,2.56325,177
0.0232007,2.58444,177
0.0232007,2.58444,177
0.0230287,2.57492,177
0.0230287,2.57492,177
0.0230287,2.57492,177
0.0227236,2.55649,177
0.0229269,2.55249,177
0.0230754,2.55863,177
0.0230754,2.55863,177
0.0225423,2.54734,177
0.0225423,2.54734,177
0.0225409,2.54817,177
0.0225249,2.53762,177
0.022579,2.53627,177
0.0226073,2.50346,177
0.0225135,2.50767,177
0.0226318,2.50543,177
0.0229645,2.51279,177
0.0229645,2.51279,177
0.0226015,2.52361,177
0.0226764,2.52584,177
0.0230982,2.53794,177
0.0239417,2.48242,177
0.0239417,2.48242,177
0.0235676,2.48938,177
0.0238204,2.48765,177
0.0238204,2.48765,177
0.0232778,2.5039,177
0.024583,2.49677,177
0.024583,2.49677,177
0.024583,2.49677,177
0.024583,2.49677,177
0.024583,2.49677,177
0.024583,2.49677,177
0.0234599,2.50206,177
0.0234104,2.51377,177
0.0234216,2.51416,177
0.023681,2.51209,177
0.0238414,2.51317,177
0.0230462,2.48385,177
0.022772,2.46324,177
0.022835,2.4614,177
0.0227971,2.46915,177
0.0227774,2.47738,177
0.0226865,2.44715,177
0.0224949,2.44752,177
0.0224606,2.44742,177
0.0229931,2.46756,177
0.0232461,2.47358,177
0.0232461,2.47358,177
0.0232461,2.47358,177
0.0232461,2.47358,177
0.0231244,2.48137,177
0.0229261,2.4786,177
0.0226227,2.4779,177
0.0226479,2.47495,177
0.0227648,2.50091,177
0.0226164,2.46487,177
0.0225388,2.44419,177
0.0225487,2.44338,177
0.0225926,2.43809,177
0.0224335,2.43806,177
0.0221601,2.44032,177
0.0221601,2.44032,177
0.0219461,2.44227,177
0.0214722,2.46602,177
0.0214722,2.46602,177
0.0210813,2.46282,177
0.0209589,2.46053,177
0.0219519,2.47027,177
0.0222735,2.43428,177
0.0222956,2.43201,177
0.0222922,2.43336,177
0.0223999,2.39406,177
0.0223999,2.39406,177
0.022646,2.39902,177
0.0222834,2.4205,177
0.0220764,2.41288,177
0.0221627,2.41032,177
0.0223678,2.40537,177
0.0220475,2.44545,177
0.0221826,2.46959,177
0.0221217,2.47329,177
0.0222264,2.43931,177
0.0222264,2.43931,177
0.0224254,2.40837,177
0.0224439,2.41753,177
0.0226851,2.46135,177
0.0229275,2.44358,177
0.0232825,2.45044,177
0.0232389,2.44933,177
0.0232389,2.44933,177
0.0232389,2.44933,177
0.0225993,2.42595,177
0.0226031,2.41587,177
0.0225887,2.41931,177
0.0231487,2.42315,177
0.0231487,2.42315,177
0.0234058,2.40998,177
0.0234058,2.40998,177
0.0234058,2.40998,177
0.0234058,2.40998,177
0.0231955,2.41131,177
0.022657,2.42474,177
0.0226571,2.44343,177
0.0226571,2.44343,177
0.0226141,2.43223,177
0.0230837,2.44291,177
0.0232358,2.4723,177
0.0232358,2.4723,177
0.0232358,2.4723,177
0.0232081,2.47446,177
0.0228222,2.4684,177
0.0232836,2.43993,177
0.0225199,2.40829,177
0.0225199,2.40829,177
0.0225199,2.40829,177
0.0225199,2.40829,177
0.0225208,2.40832,177
0.0225208,2.40832,177
0.0224628,2.43131,177
0.0224476,2.42465,177
0.0223623,2.38807,177
0.0223623,2.38807,177
0.0221443,2.43293,177
0.0220306,2.42123,177
0.0218465,2.417,177
0.0219722,2.42367,177
0.0219722,2.42367,177
0.0223426,2.43688,177
0.0222747,2.42843,177
0.0230744,2.40179,177
0.022967,2.47401,177
0.022967,2.47401,177
0.0225294,2.44308,177
0.0225319,2.44311,177
0.0224196,2.43534,177
0.0224196,2.43534,177
0.0224041,2.34939,177
0.0224041,2.34939,177
0.0224357,2.41442,177
0.0224357,2.41442,177
0.0223623,2.44117,177
0.0223533,2.43958,177
0.0223429,2.44077,177
0.0222655,2.46516,177
0.0222655,2.46516,177
0.0228186,2.44152,177
0.0229939,2.42074,177
0.0229939,2.42074,177
0.0230762,2.40061,177
0.0230925,2.40009,177
0.023118,2.39263,177
0.02312,2.39169,177
0.0236628,2.36738,177
0.0236628,2.36738,177
0.0229433,2.42684,177
0.0229433,2.42684,177
0.0233366,2.41487,177
0.0229273,2.45646,177
0.022992,2.40929,177
0.0222727,2.45572,177
0.0222721,2.45575,177
0.0222646,2.41617,177
0.0223095,2.38447,177
0.0222213,2.38966,177
0.0222456,2.39065,177
0.0222456,2.39065,177
0.0224523,2.38115,177
0.0224523,2.38115,177
0.0224523,2.38115,177
0.0224668,2.37247,177
0.0225057,2.39147,177
0.0225057,2.39147,177
0.022414,2.42169,177
0.0230425,2.45224,177
0.0231749,2.42882,177
0.0231749,2.42882,177
0.0231517,2.42735,177
0.0235874,2.3722,177
0.0229295,2.42584,177
0.022908,2.41726,177
0.022908,2.41726,177
0.022908,2.41726,177
0.0229014,2.41901,177
0.0220419,2.45879,178
0.0219878,2.44974,178
0.0219878,2.44974,178
0.0219878,2.44974,178
0.0221078,2.45187,178
0.0221078,2.45187,178
0.022134,2.4433,178
0.0229382,2.44994,178
0.0232382,2.44447,178
0.0232664,2.44296,178
0.0232664,2.44296,178
0.0226247,2.47097,178
0.0225889,2.45871,178
0.0224787,2.47477,178
0.0223988,2.48716,178
0.0223988,2.48716,178
0.0220089,2.48372,178
0.0213205,2.50293,178
0.0215731,2.46328,178
0.0216845,2.46423,178
0.0221824,2.4408,178
0.0222239,2.44034,178
0.0222239,2.44034,178
0.0224014,2.47705,178
0.0223856,2.52828,178
0.0223856,2.52828,178
0.0222255,2.50183,178
0.0221351,2.50186,178
0.0221341,2.49823,178
0.0221341,2.49823,178
0.0229938,2.51605,178
0.0234351,2.54797,178
0.0231571,2.5256,178
0.022782,2.53396,178
0.0226618,2.53054,178
0.0233279,2.54313,178
0.0233279,2.54313,178
0.0229022,2.50975,178
0.0229022,2.50975,178
0.0225995,2.49402,178
0.0225547,2.48913,178
0.0228523,2.54967,178
0.0222696,2.50199,178
0.0222488,2.49813,178
0.0220878,2.53167,178
0.0219541,2.54595,178
0.0221628,2.51587,178
0.0221628,2.51587,178
0.0223551,2.51719,178
0.0220384,2.49819,178
0.0220384,2.49819,178
0.0218752,2.43405,178
0.0218752,2.43405,178
0.0217282,2.46472,178
0.0215239,2.46305,178
0.0215239,2.46305,178
0.0215808,2.46106,178
0.021642,2.45598,178
0.021631,2.48618,178
0.0215674,2.48498,178
0.0212321,2.47907,178
0.021185,2.48608,178
0.0213043,2.46982,178
0.0213043,2.46982,178
0.0213043,2.46982,178
0.0214493,2.46761,178
0.0214523,2.46853,178
0.0213898,2.47159,178
0.0218244,2.47934,178
0.0217859,2.51361,178
0.0217807,2.51375,178
0.0214386,2.48927,178
0.0213049,2.49396,178
0.0208924,2.49536,178
0.0207605,2.50383,178
0.0207605,2.50383,178
0.021246,2.49496,178
0.0217618,2.48413,178
0.0214274,2.50564,178
0.0214326,2.50502,178
0.0214326,2.50502,178
0.0219524,2.46572,178
0.0220173,2.4408,178
0.0220173,2.4408,178
0.022237,2.43087,178
0.0228649,2.4136,178
0.0221965,2.44779,178
0.0221965,2.44779,178
0.022092,2.46178,178
0.0218635,2.46751,178
0.0219315,2.4734,178
0.0219315,2.4734,178
0.0212011,2.42429,178
0.0212011,2.42429,178
0.0212011,2.42429,178
0.0222254,2.46717,178
0.0222254,2.46717,178
0.0216884,2.4583,178
0.0214118,2.46191,178
0.0214118,2.46191,178
0.0214605,2.46187,178
0.0214605,2.46187,178
0.0214605,2.46187,178
0.0210933,2.43756,178
0.0209271,2.44538,178
0.0209271,2.44538,178
0.0210876,2.43089,178
0.0210876,2.43089,178
0.0212011,2.44886,178
0.0220521,2.4284,178
0.0224172,2.44426,178
0.022446,2.43701,178
0.0224381,2.4372,178
0.0224381,2.4372,178
0.02255,2.45691,178
0.0225438,2.45437,178
0.022462,2.41592,178
0.022462,2.41592,178
0.0223554,2.44325,178
0.0223554,2.44325,178
0.0221707,2.46412,178
0.0220845,2.43068,178
0.0224772,2.4597,178
0.0225464,2.469,178
0.0217745,2.4556,178
0.0222981,2.42262,178
0.0222981,2.42262,178
0.0221679,2.41106,178
0.0221679,2.41106,178
0.0225403,2.42317,178
0.0225403,2.42317,178
0.0225186,2.43204,178
0.0226457,2.35629,178
0.0226457,2.35629,178
0.0226457,2.35629,178
0.0226457,2.35629,178
0.0226118,2.36141,178
0.0226063,2.36351,178
0.0226063,2.36351,178
0.0225865,2.3796,178
0.0225967,2.37508,178
0.0225967,2.37508,178
0.0225627,2.37813,178
0.0225627,2.37813,178
0.0225627,2.37813,178
0.0225727,2.37711,178
0.023184,2.51237,178
0.0232485,2.5231,178
0.0232485,2.5231,178
0.0232485,2.5231,178
0.0226886,2.5445,178
0.0226836,2.54179,178
0.022899,2.56838,178
0.023004,2.58513,178
0.0229656,2.58376,178
0.0225897,2.55214,178
0.0225897,2.55214,178
0.0226846,2.55519,178
0.0225779,2.53373,178
0.0225779,2.53373,178
0.0225779,2.53373,178
0.0225779,2.53373,178
0.0224378,2.513,178
0.0225051,2.5115,178
0.0225986,2.4988,178
0.0226507,2.49764,178
0.0220244,2.49013,178
0.0219882,2.49829,178
0.0219882,2.49829,178
0.022032,2.47695,178
0.0213389,2.49339,178
0.0213389,2.49339,178
0.0212438,2.50386,178
0.0212438,2.50386,178
0.0213817,2.50195,178
0.0213817,2.50195,178
0.0210237,2.50706,178
0.0209333,2.51081,178
0.0209333,2.51081,178
0.020842,2.51389,178
0.020842,2.51389,178
0.0207996,2.51458,178
0.0207994,2.51462,178
0.0207994,2.51462,178
0.0207994,2.51462,178
0.0210934,2.51199,178
0.0219038,2.50806,178
0.0223118,2.49319,178
0.0220898,2.48822,178
0.0217998,2.47285,178
0.0212452,2.48001,178
0.0212452,2.48001,178
0.0211764,2.45598,178
0.0213094,2.46204,178
0.0209286,2.42392,178
0.0209286,2.42392,178
0.0218504,2.48257,178
0.0218416,2.48427,178
0.0221767,2.48794,178
0.0221119,2.46919,178
0.02212,2.47102,178
0.0220261,2.58347,179
0.0220261,2.58347,179
0.022069,2.57941,179
0.0223955,2.56475,179
0.0223955,2.56475,179
0.0222474,2.58987,179
0.0222474,2.58987,179
0.0223439,2.58183,179
0.0223439,2.58183,179
0.0223439,2.58183,179
0.0222889,2.60809,179
0.0222889,2.60809,179
0.0222317,2.57814,179
0.0225841,2.55853,179
0.0225841,2.55853,179
0.0225841,2.55853,179
0.0225709,2.55681,179
0.0225709,2.55681,179
0.0225709,2.55681,179
0.0225709,2.55681,179
0.0225709,2.55681,179
0.0226391,2.5403,179
0.0228203,2.55786,179
0.0233514,2.57359,179
0.0233514,2.57359,179
0.0228449,2.51774,179
0.0221074,2.48245,179
0.0219093,2.45929,179
0.0221428,2.48187,179
0.0221428,2.48187,179
0.0221428,2.48187,179
0.0214576,2.44121,179
0.0214576,2.44121,179
0.0213369,2.44623,179
0.021648,2.45877,179
0.0213513,2.47527,179
0.0207535,2.44554,179
0.0207535,2.44554,179
0.0207535,2.44554,179
0.0212766,2.46788,179
0.0210777,2.48807,179
0.0210777,2.48807,179
0.0209832,2.49261,179
0.0212358,2.48442,179
0.0221548,2.46843,179
0.0221933,2.47186,179
0.0222334,2.46729,179
0.0220204,2.41895,179
0.0220485,2.41673,179
0.0220485,2.41673,179
0.0225926,2.40504,179
0.0225926,2.40504,179
0.022672,2.42633,179
0.0227931,2.42571,179
0.0225384,2.43904,179
0.0225384,2.43904,179
0.0226732,2.43305,179
0.021936,2.4233,179
0.0221908,2.46567,179
0.021992,2.44161,179
0.0227361,2.36693,179
0.0226281,2.3793,179
0.0226281,2.3793,179
0.0225485,2.39316,179
0.0225412,2.39274,179
0.0225412,2.39274,179
0.0225412,2.39274,179
0.022119,2.42309,179
0.022119,2.42309,179
0.0221191,2.42337,179
0.0221798,2.41772,179
0.0221798,2.41772,179
0.0226114,2.45878,179
0.0225879,2.45283,179
0.0228847,2.45485,179
0.02293,2.45361,179
0.02293,2.45361,179
0.0232919,2.47298,179
0.0232058,2.44714,179
0.0229913,2.43183,179
0.0226576,2.49356,179
0.0225143,2.49851,179
0.0225013,2.49715,179
0.0228203,2.49701,179
0.0228167,2.49789,179
0.0227931,2.49418,179
0.0229667,2.49167,179
0.0229667,2.49167,179
0.0229667,2.49167,179
0.0228853,2.50341,179
0.0228913,2.50308,179
0.0228913,2.50308,179
0.0226119,2.50967,179
0.0226633,2.50553,179
0.0226633,2.50553,179
0.0227022,2.5038,179
0.0227102,2.51023,179
0.0225538,2.50851,179
0.0225507,2.51565,179
0.0226586,2.53078,179
0.022241,2.50447,179
0.022241,2.50447,179
0.02195,2.48859,179
0.0221626,2.49514,179
0.0221947,2.49364,179
0.0221947,2.49364,179
0.0221205,2.48539,179
0.0221205,2.48539,179
0.0223204,2.48481,179
0.0223204,2.48481,179
0.0222299,2.48341,179
0.0225161,2.52021,179
0.0225161,2.52021,179
0.022558,2.51977,179
0.0225554,2.51951,179
0.0222839,2.52368,179
0.0227651,2.58306,179
0.0230104,2.62085,179
0.0230149,2.62385,179
0.0230149,2.62385,179
0.0227244,2.53848,179
0.0227244,2.53848,179
0.0228357,2.55115,179
0.0228357,2.55115,179
0.0228711,2.56916,179
0.0229607,2.54237,179
0.0225628,2.50703,179
0.0224883,2.5055,179
0.0224685,2.50425,179
0.0223339,2.50605,179
0.0223365,2.5062,179
0.0224213,2.50909,179
0.0224354,2.51769,179
0.0224963,2.5192,179
0.0228968,2.52156,179
0.0226621,2.52029,179
0.0226595,2.52012,179
0.0223003,2.49079,179
0.0223054,2.48893,179
0.0214552,2.50812,179
0.02141,2.50308,179
0.0218312,2.59199,179
0.0218312,2.59199,179
0.0217683,2.58037,179
0.0222975,2.5447,179
0.0223773,2.55165,179
0.022375,2.54295,179
0.0225768,2.534,179
0.0226744,2.53145,179
0.0228613,2.54297,179
0.0229105,2.548,179
0.0228757,2.48162,179
0.0226254,2.48499,179
0.0226287,2.48182,179
0.022809,2.48306,179
0.0231715,2.45797,179
0.0222661,2.45792,179
0.0222016,2.46161,179
0.0222016,2.46161,179
0.0221184,2.45444,179
0.0221184,2.45444,179
0.021988,2.44763,179
0.0222847,2.46339,179
0.0222527,2.46262,179
0.0219312,2.47821,179
0.0218151,2.50625,179
0.021803,2.53127,179
0.0218035,2.53128,179
0.0220585,2.55219,179
0.0224283,2.57047,179
0.0225785,2.57401,179
0.0225235,2.54164,179
0.0225235,2.54164,179
0.0224431,2.52333,179
0.0223174,2.51923,179
0.0224372,2.53812,179
0.0223423,2.57226,179
0.0224525,2.60248,179
0.0224761,2.65843,179
0.0224138,2.61624,179
0.0224138,2.61624,179
0.0224138,2.61624,179
0.0225577,2.55218,179
0.0227551,2.55974,179
0.0227223,2.53792,179
0.0227637,2.53899,179
0.0226311,2.5393,179
0.0227969,2.53382,179
0.0228335,2.5333,179
0.0226196,2.50581,179
0.0226196,2.50581,179
0.0226654,2.50692,179
0.0226654,2.50692,179
0.0226648,2.50668,179
0.0232926,2.50811,179
0.0232926,2.50811,179
0.0232926,2.50811,179
0.0233368,2.51032,179
0.0233368,2.51032,179
0.0232512,2.50815,179
0.0234163,2.48989,179
0.022904,2.49503,180
0.0230697,2.5055,180
0.0230697,2.5055,180
0.0230287,2.51452,180
0.0228485,2.48963,180
0.022525,2.53496,180
0.022525,2.53496,180
0.022525,2.53496,180
0.022525,2.53496,180
0.0225266,2.53916,180
0.0225266,2.53916,180
0.0225266,2.53916,180
0.0225073,2.54601,180
0.0227341,2.49198,180
0.0223012,2.4959,180
0.0221003,2.50026,180
0.0222195,2.50132,180
0.0220675,2.48776,180
0.0220645,2.48782,180
0.0220645,2.48782,180
0.0220429,2.487,180
0.0219863,2.48968,180
0.0213459,2.48654,180
0.0213459,2.48654,180
0.0218127,2.53189,180
0.0219788,2.51244,180
0.0219379,2.50191,180
0.0221667,2.49124,180
0.0218536,2.46825,180
0.0218536,2.46825,180
0.0218869,2.56293,180
0.0219355,2.55142,180
0.0221122,2.58141,180
0.0221122,2.58141,180
0.0221122,2.58141,180
0.0221122,2.58141,180
0.0218084,2.61469,180
0.0218094,2.64777,180
0.0218094,2.64777,180
0.0218004,2.6527,180
0.0224235,2.61604,180
0.0224235,2.61604,180
0.0224235,2.61604,180
0.0224235,2.61604,180
0.0223687,2.55188,180
0.0221831,2.53672,180
0.022238,2.5227,180
0.0223064,2.51215,180
0.0226007,2.51548,180
0.0227072,2.51501,180
0.0226928,2.45308,180
0.0226928,2.45308,180
0.0226928,2.45308,180
0.0226928,2.45308,180
0.0226928,2.45308,180
0.022911,2.46852,180
0.0229905,2.46335,180
0.0229315,2.50162,180
0.0233787,2.54806,180
0.0233787,2.54806,180
0.0235048,2.55497,180
0.0235048,2.55497,180
0.0235048,2.55497,180
0.0235048,2.55497,180
0.0235048,2.55497,180
0.0233708,2.56551,180
0.0231663,2.54909,180
0.0232445,2.55936,180
0.0233856,2.57311,180
0.0233856,2.57311,180
0.0233856,2.57311,180
0.0233856,2.57311,180
0.0233856,2.57311,180
0.0233856,2.57311,180
0.0233856,2.57311,180
0.0233856,2.57311,180
0.0233856,2.57311,180
0.0224155,2.5396,180
0.0223571,2.57362,180
0.0223571,2.57362,180
0.0218894,2.52466,180
0.02181,2.52858,180
0.02181,2.52858,180
0.021794,2.52862,180
0.0216652,2.52692,180
0.0217697,2.54829,180
0.0221427,2.54558,180
0.0221427,2.54558,180
0.0224371,2.52484,180
0.0224416,2.52799,180
0.022641,2.51119,180
0.022641,2.51119,180
0.0225738,2.52826,180
0.0227463,2.51751,180
0.0223496,2.51312,180
0.022357,2.50294,180
0.0223338,2.50812,180
0.0223367,2.50823,180
0.0222636,2.50705,180
0.0220698,2.53396,180
0.0226225,2.60301,180
0.0225762,2.63799,180
0.0225736,2.60753,180
0.0225736,2.60753,180
0.0225736,2.60753,180
0.0225736,2.60753,180
0.0224698,2.55587,180
0.0224698,2.55587,180
0.0224698,2.55587,180
0.0224241,2.53775,180
0.0222884,2.57763,180
0.0222884,2.57763,180
0.0222884,2.57763,180
0.0222884,2.57763,180
0.0222884,2.57763,180
0.0222879,2.57211,180
0.0222685,2.57242,180
0.0222741,2.56168,180
0.0222741,2.56168,180
0.0219669,2.53068,180
0.0217781,2.53542,180
0.0219374,2.50902,180
0.0219374,2.50902,180
0.0219592,2.48016,180
0.0220049,2.47984,180
0.0220928,2.48972,180
0.0217443,2.49215,180
0.0217443,2.49215,180
0.0217443,2.49215,180
0.0217513,2.49188,180
0.0217513,2.49188,180
0.0217289,2.49223,180
0.0217479,2.49591,180
0.0211865,2.49397,180
0.0205326,2.50219,180
0.0205326,2.50219,180
0.0212424,2.48254,180
0.0209872,2.48161,180
0.0209872,2.48161,180
0.0209872,2.48161,180
0.0209872,2.48161,180
0.0208639,2.48511,180
0.0208681,2.4619,180
0.0210644,2.46266,180
0.0210244,2.42674,180
0.0210244,2.42674,180
0.0210244,2.42674,180
0.0212759,2.44189,180
0.0210972,2.43991,180
0.0212961,2.44717,180
0.0212978,2.44723,180
0.0212978,2.44723,180
0.0212978,2.44723,180
0.0212978,2.44723,180
0.0212956,2.44732,180
0.0213599,2.46494,180
0.0210967,2.47952,180
0.0210967,2.47952,180
0.021118,2.48202,180
0.0216773,2.50412,180
0.0218249,2.49912,180
0.0221075,2.50367,180
0.0221249,2.49869,180
0.0222806,2.50122,180
0.022298,2.54524,180
0.022296,2.54608,180
0.0222483,2.5369,180
0.022373,2.53045,180
0.0221043,2.52337,180
0.0218636,2.51768,180
0.0216264,2.53211,180
0.021697,2.52679,180
0.0215639,2.53945,180
0.0217335,2.53271,180
0.0221324,2.48364,180
0.0221324,2.48364,180
0.022118,2.49687,180
0.0221373,2.49554,180
0.0222976,2.48615,180
0.0218278,2.49085,180
0.0215479,2.52497,180
0.0215479,2.52497,180
0.0215479,2.52497,180
0.0217054,2.5152,180
0.0216016,2.52046,180
0.0217417,2.51293,180
0.0218052,2.51566,180
0.0218493,2.53572,180
0.0219775,2.54776,180
0.0219775,2.54776,180
0.0220675,2.55807,180
0.0224466,2.55497,180
0.0225197,2.57126,180
0.0225197,2.57126,180
0.0225197,2.57126,180
0.0225722,2.56561,180
0.0226212,2.55238,180
0.0226212,2.55238,180
0.0215388,2.48024,180
0.0214212,2.52036,180
0.0214905,2.51358,180
0.0236788,2.38135,181
0.0236788,2.38135,181
0.0234386,2.40114,181
0.0234824,2.40529,181
0.0234824,2.40529,181
0.0231966,2.43132,181
0.0232032,2.45747,181
0.023131,2.43211,181
0.0227249,2.40109,181
0.0226062,2.42044,181
0.0226005,2.38816,181
0.0228111,2.35965,181
0.0228111,2.35965,181
0.0228111,2.35965,181
0.0227902,2.37054,181
0.0228828,2.40754,181
0.0228828,2.40754,181
0.0228828,2.40754,181
0.0229536,2.3987,181
0.0229536,2.3987,181
0.0229536,2.3987,181
0.0229536,2.3987,181
0.0234615,2.38843,181
0.0234615,2.38843,181
0.0236006,2.38408,181
0.0235476,2.38479,181
0.0235476,2.38479,181
0.0231306,2.41633,181
0.0222562,2.44338,181
0.0214194,2.37005,181
0.0214194,2.37005,181
0.0214194,2.37005,181
0.02164,2.37874,181
0.0216409,2.37882,181
0.0216409,2.37882,181
0.0216409,2.37882,181
0.0216409,2.37882,181
0.0217587,2.39934,181
0.0222048,2.43593,181
0.0221884,2.43525,181
0.0221867,2.43626,181
0.0225311,2.44499,181
0.0223888,2.45172,181
0.0223888,2.45172,181
0.022354,2.45167,181
0.022675,2.4341,181
0.0227674,2.44104,181
0.0228029,2.4466,181
0.0225981,2.43032,181
0.0224011,2.41548,181
0.0226447,2.39871,181
0.0228452,2.35654,181
0.0228374,2.31621,181
0.0229354,2.36051,181
0.0229354,2.36051,181
0.0229354,2.36051,181
0.0225526,2.39857,181
0.0223261,2.39195,181
0.022073,2.41736,181
0.022073,2.41736,181
0.0221076,2.4538,181
0.0225818,2.47086,181
0.0225818,2.47086,181
0.0225818,2.47086,181
0.0229515,2.44023,181
0.022587,2.48911,181
0.0226855,2.4474,181
0.0226023,2.44775,181
0.0224542,2.47164,181
0.0221677,2.49224,181
0.0222323,2.48271,181
0.0226967,2.51586,181
0.0226101,2.50947,181
0.0231395,2.52224,181
0.0230437,2.5432,181
0.0230222,2.5428,181
0.0229826,2.53827,181
